experiment,agent_model,tier,subtest,pass_rate,mean_score,median_score,std_score,mean_impl_rate,median_impl_rate,std_impl_rate,consistency,mean_cost,total_cost,mean_duration,cop,mean_r_prog,median_r_prog,std_r_prog,mean_cfp,median_cfp,std_cfp,mean_pr_revert_rate,median_pr_revert_rate,std_pr_revert_rate,mean_strategic_drift,median_strategic_drift,std_strategic_drift,grade_S,grade_A,grade_B,grade_C,grade_D,grade_F,modal_grade
test-002,claude-haiku-4-5,T2,15,1.0,0.7304444444444443,0.762,0.09214561744768343,0.780952380952381,0.7714285714285715,0.03526382586966399,0.8738499304792895,0.24963895,0.74891685,658.479261,0.24963895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-002,claude-haiku-4-5,T3,01,1.0,0.7666666666666666,0.7456666666666667,0.08969640151335186,0.8263780663780663,0.8060606060606061,0.045768475468398524,0.8830046936782368,0.2648447333333333,0.7945342,314.8424473333333,0.2648447333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-002,claude-haiku-4-5,T3,02,1.0,0.7263333333333333,0.722,0.012096831541082652,0.8239393939393941,0.8181818181818182,0.030262093561143406,0.983345344367486,0.20258081666666664,0.6077424499999999,427.4916713333334,0.20258081666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,03,1.0,0.7252222222222223,0.7723333333333334,0.09129094718008485,0.8178213507625273,0.8323529411764705,0.05102086265821768,0.8741200360623926,0.22539005,0.67617015,380.23068733333326,0.22539005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,04,1.0,0.6728888888888888,0.6633333333333333,0.02257169646884084,0.8083405483405484,0.7878787878787878,0.042447235869213694,0.9664555369518547,0.28620153333333337,0.8586046000000002,482.5799606666667,0.28620153333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,05,1.0,0.6966666666666667,0.7233333333333333,0.0896908269804914,0.834054834054834,0.8571428571428571,0.03998962903477926,0.8712571861524047,0.2284942166666667,0.6854826500000001,690.923743,0.2284942166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T3,06,1.0,0.6877777777777778,0.6966666666666667,0.03421067626297922,0.8250403191579663,0.8352941176470587,0.024602229779219314,0.9502591136725665,0.23163878333333332,0.69491635,302.2853323333333,0.23163878333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,07,1.0,0.7092222222222223,0.7166666666666667,0.012894156011901631,0.8065223665223665,0.8060606060606061,0.02961308984084749,0.98181930062555,0.19515325000000003,0.5854597500000001,277.60032866666666,0.19515325000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,08,1.0,0.6236666666666667,0.6423333333333333,0.07021949713418477,0.8191572588631412,0.8151515151515151,0.04075249699358949,0.8874086096191586,0.2631518333333333,0.7894555,498.83433233333335,0.2631518333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T3,09,1.0,0.6882222222222222,0.6733333333333333,0.06888422923309105,0.8249062049062048,0.8228571428571428,0.03169473751862546,0.8999099026319309,0.21110123333333333,0.6333037,312.4710453333333,0.21110123333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,10,1.0,0.7422222222222222,0.7599999999999999,0.04100045166869554,0.834030784030784,0.8393939393939394,0.026208490949534025,0.9447598705062485,0.19304466666666664,0.5791339999999999,291.67645966666663,0.19304466666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,11,1.0,0.6488888888888887,0.6433333333333333,0.10178044635026544,0.8288988095238095,0.8285714285714286,0.049063319190266644,0.8431465724054128,0.2310770166666667,0.6932310500000001,336.0765906666666,0.2310770166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T3,12,1.0,0.709888888888889,0.7123333333333334,0.015809045699406582,0.8221438172043011,0.8258064516129032,0.020558667864390142,0.9777302533581689,0.22981088333333335,0.6894326500000001,277.3965716666667,0.22981088333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,13,1.0,0.7043333333333334,0.6833333333333332,0.06733580853536332,0.8389033189033189,0.8424242424242424,0.006476938941709537,0.9043978108821155,0.27269699999999997,0.8180909999999999,464.63644999999997,0.27269699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,14,1.0,0.741111111111111,0.7599999999999999,0.03863408589047487,0.8161904761904761,0.8085714285714286,0.03211374342873776,0.9478700490233473,0.2236475,0.6709425,465.53997,0.2236475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,15,1.0,0.7600000000000001,0.7466666666666667,0.05131601439446889,0.838941798941799,0.8342857142857143,0.030427098909205433,0.9324789284283305,0.19172241666666665,0.5751672499999999,279.2437893333333,0.19172241666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-002,claude-haiku-4-5,T3,16,1.0,0.7024444444444445,0.7123333333333334,0.0310382082338908,0.8197077922077923,0.8057142857142857,0.037791245469070714,0.9558140028305888,0.19192869999999998,0.5757861,253.86954233333336,0.19192869999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,17,1.0,0.7172222222222223,0.6883333333333334,0.05740531656885421,0.8263756613756613,0.8305555555555555,0.03305594459777287,0.9199616035445874,0.23571438333333336,0.70714315,447.67265399999997,0.23571438333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,18,1.0,0.684888888888889,0.7066666666666667,0.05814381913586089,0.8079653679653679,0.8181818181818182,0.055002006025045194,0.9151047416900149,0.20495131666666666,0.61485395,242.57180733333334,0.20495131666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,19,1.0,0.7527777777777778,0.7483333333333334,0.015485955405295997,0.826955266955267,0.8090909090909091,0.03360047373900169,0.9794282511221161,0.20980133333333337,0.6294040000000001,281.1338646666666,0.20980133333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,20,1.0,0.7302222222222222,0.7426666666666667,0.03125048147777235,0.8205194805194805,0.8212121212121213,0.01412529634827508,0.9572041489196665,0.23895633333333333,0.716869,434.5696173333333,0.23895633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,21,1.0,0.7080000000000001,0.7066666666666667,0.02369481893673055,0.8375012025012025,0.8424242424242424,0.012907033535229455,0.9665327416147873,0.21639071666666665,0.64917215,303.56761566666665,0.21639071666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,22,1.0,0.6684444444444444,0.6866666666666666,0.11706851428559703,0.8114285714285714,0.8057142857142857,0.02618614682831906,0.8248642572190203,0.19564571666666666,0.58693715,488.24604500000004,0.19564571666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T3,23,0.6666666666666666,0.6596666666666667,0.7133333333333334,0.1008480705483914,0.7611652236652238,0.8125,0.10314619805710208,0.8471226823420039,0.24555130000000003,0.7366539000000001,257.7446006666667,0.36832695000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T3,24,1.0,0.7388888888888888,0.7599999999999999,0.07396195218063384,0.8342036435786436,0.8428571428571429,0.042661495519966904,0.8999011173495182,0.23361811666666665,0.70085435,618.0262996666667,0.23361811666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,25,1.0,0.6381111111111111,0.6433333333333333,0.06898174745163742,0.8017595598845598,0.793939393939394,0.040613294228781405,0.8918969655119734,0.23025596666666667,0.6907679,286.28836,0.23025596666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T3,26,1.0,0.6234444444444445,0.6133333333333334,0.05355405714824077,0.7934453781512606,0.8117647058823529,0.04170675518941976,0.9140997122911839,0.24598915000000007,0.7379674500000002,679.8169656666668,0.24598915000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T3,27,1.0,0.7064444444444443,0.6666666666666666,0.0807199089673898,0.8232924482924483,0.8242424242424242,0.02005656294135185,0.8857377822103636,0.18520938333333337,0.5556281500000001,612.6216083333334,0.18520938333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,28,1.0,0.717,0.7596666666666666,0.07418969679888923,0.8049062049062049,0.8242424242424242,0.0641296856389383,0.8965276195273512,0.23085216666666666,0.6925565,371.71526466666666,0.23085216666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,29,1.0,0.7398888888888889,0.7253333333333334,0.03300224459257505,0.8329124579124579,0.8181818181818182,0.061069531169937116,0.9553956748260737,0.20414561666666667,0.61243685,489.31205433333326,0.20414561666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,30,1.0,0.6178888888888888,0.6669999999999999,0.08767384845952471,0.7895501230795349,0.796969696969697,0.02386450776269886,0.8581074202237506,0.24525876666666666,0.7357762999999999,521.2232203333333,0.24525876666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T3,31,1.0,0.689111111111111,0.75,0.12500014814806032,0.8367739898989899,0.840625,0.011118058763920623,0.8186066860153913,0.20019160000000003,0.6005748000000001,605.4633506666667,0.20019160000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T3,32,1.0,0.6822222222222223,0.69,0.038920621973637756,0.8232034632034632,0.8181818181818182,0.009611559540348326,0.9429502283774039,0.24682408333333342,0.7404722500000003,665.6261796666666,0.24682408333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,33,0.6666666666666666,0.49933333333333335,0.5416666666666666,0.09088882097253641,0.6780357142857142,0.7857142857142857,0.21429962752450799,0.8179796642739592,0.26135125000000003,0.7840537500000001,765.421769,0.39202687500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,C
test-002,claude-haiku-4-5,T3,34,1.0,0.5822222222222222,0.5583333333333332,0.06741936198430223,0.8423450188156071,0.8411764705882353,0.020731784920440272,0.8842033859048244,0.23946426666666665,0.7183927999999999,485.329773,0.23946426666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0,0,C
test-002,claude-haiku-4-5,T3,35,1.0,0.6745555555555556,0.6970000000000001,0.1071117450419231,0.8365079365079365,0.8571428571428571,0.044245586872274145,0.8412113810941677,0.22484530000000003,0.6745359000000001,792.8285526666667,0.22484530000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T3,36,0.6666666666666666,0.6586666666666666,0.665,0.017704362299852713,0.807142857142857,0.8171428571428572,0.03883507776876627,0.9731209074394949,0.25444321666666664,0.76332965,749.045454,0.381664825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,37,0.6666666666666666,0.5466666666666667,0.6553333333333333,0.2525241462602031,0.5371428571428573,0.7371428571428572,0.4437686472080897,0.5380655861093846,0.22933498333333335,0.6880049500000001,370.5179256666666,0.34400247500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,B
test-002,claude-haiku-4-5,T3,38,1.0,0.685888888888889,0.6956666666666668,0.03860675435052115,0.8285714285714286,0.8342857142857143,0.015118578920369103,0.943712815623734,0.2100820166666667,0.6302460500000001,551.477315,0.2100820166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,39,1.0,0.7280000000000001,0.7426666666666666,0.05742241142039698,0.8222408963585434,0.8235294117647058,0.009895054624350433,0.9211230612357184,0.2689564833333334,0.8068694500000002,328.2689996666666,0.2689564833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,40,1.0,0.7288888888888888,0.7233333333333333,0.06185406959874128,0.8496358543417367,0.85,0.012314962865675913,0.9151392337822147,0.21133311666666665,0.63399935,330.311273,0.21133311666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T3,41,1.0,0.6598888888888889,0.7006666666666667,0.08790546268788062,0.8474747474747475,0.8424242424242424,0.014320653412886679,0.8667874786679701,0.28074726666666666,0.8422418,321.09170466666666,0.28074726666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T4,01,1.0,0.7165555555555555,0.6866666666666666,0.07949866059901284,0.8129870129870129,0.8114285714285714,0.03197654731742829,0.8890544355107589,0.2209760166666667,0.6629280500000001,478.27811933333334,0.2209760166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-002,claude-haiku-4-5,T4,02,1.0,0.714111111111111,0.7056666666666667,0.016687764424316503,0.7971428571428572,0.7857142857142857,0.022314999074019026,0.9766314174857867,0.22619878333333335,0.6785963500000001,553.460242,0.22619878333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T4,03,1.0,0.7077777777777778,0.7066666666666667,0.08500544644860068,0.8010876623376624,0.7742857142857144,0.04777834035735317,0.8798981133379269,0.20646598333333332,0.61939795,492.943112,0.20646598333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T4,04,1.0,0.6824444444444443,0.699,0.06574896140568247,0.8145624310330192,0.8085714285714286,0.024181696289822547,0.9036566830590781,0.19868175,0.59604525,640.635354,0.19868175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T4,05,1.0,0.6812222222222223,0.6656666666666667,0.05178302310102684,0.7993073593073593,0.8121212121212121,0.04284725934397938,0.9239851234856888,0.22283455000000005,0.6685036500000001,337.113329,0.22283455000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T4,06,1.0,0.6527777777777777,0.6666666666666666,0.11711928076079499,0.81951871657754,0.790909090909091,0.05188612731644578,0.8205832294728247,0.21499738333333332,0.64499215,526.9316773333334,0.21499738333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T4,07,1.0,0.7366666666666667,0.7466666666666667,0.022407835931011134,0.8096918767507003,0.8176470588235294,0.032174816136222306,0.9695821231705731,0.1943693833333333,0.5831081499999999,665.4725996666667,0.1943693833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T4,08,0.6666666666666666,0.6613333333333333,0.6226666666666667,0.11562198945029638,0.7623809523809523,0.7857142857142857,0.07491945788690695,0.8251683627263664,0.26458068333333334,0.79374205,751.2988423333333,0.39687102500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T4,09,1.0,0.6744444444444445,0.6866666666666666,0.02411392712690083,0.8120197365358656,0.793939393939394,0.031655297575362035,0.9642462365498999,0.2466919333333333,0.7400758,473.43398499999995,0.2466919333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T4,10,1.0,0.741111111111111,0.7399999999999999,0.011706281947614151,0.8248484848484848,0.82,0.010013764631429304,0.9842044171621398,0.2653254666666667,0.7959764,506.701192,0.2653254666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T4,11,1.0,0.7258888888888889,0.7086666666666667,0.03455162535706271,0.8095238095238094,0.8114285714285714,0.00872871560943974,0.9524009447093886,0.2591729833333334,0.7775189500000002,713.559772,0.2591729833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T4,12,1.0,0.5611111111111111,0.5133333333333333,0.13801502870393556,0.787878787878788,0.8060606060606061,0.0567727090763491,0.754032622111798,0.26021256666666664,0.7806377,513.2655736666667,0.26021256666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0,0,C
test-002,claude-haiku-4-5,T4,13,1.0,0.578,0.5386666666666667,0.0727949937228592,0.7857142857142857,0.7714285714285715,0.029829447168315832,0.8740571042857107,0.26748506666666666,0.8024552,379.283123,0.26748506666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0,0,C
test-002,claude-haiku-4-5,T4,14,1.0,0.6415555555555555,0.639,0.01073071051460006,0.805974025974026,0.8171428571428572,0.03800471338088783,0.9832739184912711,0.2539652666666667,0.7618958,380.98356433333333,0.2539652666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T5,01,1.0,0.6577777777777778,0.7286666666666667,0.13390267333375364,0.8112169312169314,0.8222222222222223,0.027423745411217528,0.7964317466209827,0.23986210000000008,0.7195863000000002,400.1511126666667,0.23986210000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T5,02,1.0,0.6503333333333333,0.6976666666666667,0.08401256519777928,0.8356629318394023,0.8457142857142856,0.02394237255115043,0.8708161478250447,0.21099906666666668,0.6329972,473.88159833333333,0.21099906666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T5,03,1.0,0.7011111111111111,0.68,0.06113130979323965,0.8574866310160427,0.8636363636363636,0.017030637368229025,0.9128079575056803,0.19185803333333337,0.5755741000000001,403.4168796666666,0.19185803333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T5,04,1.0,0.6847777777777777,0.7313333333333333,0.10643220760096446,0.8356421356421356,0.8371428571428572,0.013741253529511362,0.844574092421113,0.19980774999999998,0.59942325,489.77308266666665,0.19980774999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T5,05,1.0,0.7477777777777778,0.7566666666666667,0.021430335024428825,0.830140056022409,0.8257142857142856,0.020941967783404458,0.9713413053165142,0.17563923333333334,0.5269177,416.8946003333333,0.17563923333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T5,06,1.0,0.7194444444444444,0.725,0.01109721353079899,0.7992592592592592,0.7914285714285714,0.026286660003946853,0.9845753016560322,0.24265791666666667,0.72797375,367.822059,0.24265791666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T5,07,0.6666666666666666,0.5734444444444444,0.6833333333333332,0.2723356453050237,0.5505916305916306,0.8060606060606061,0.4772383695132676,0.5250880046996294,0.2065338,0.6196014,422.2156243333334,0.3098007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,B
test-002,claude-haiku-4-5,T5,08,1.0,0.726111111111111,0.7193333333333333,0.024545498191755673,0.8085714285714286,0.82,0.03295017884191653,0.9661959474023257,0.29325746666666674,0.8797724000000002,420.4726263333334,0.29325746666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T5,09,1.0,0.7018888888888889,0.6966666666666667,0.01298004165946633,0.830783410138249,0.8314285714285714,0.02760934064249507,0.9815069851297773,0.20049088333333331,0.6014726499999999,264.91193466666664,0.20049088333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T5,10,1.0,0.6993333333333333,0.7280000000000001,0.07082686244952865,0.7978354978354978,0.8257142857142856,0.0577560565951694,0.8987223129892346,0.24731478333333334,0.74194435,384.9410996666666,0.24731478333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T5,11,0.6666666666666666,0.6208888888888889,0.62,0.07367068867854004,0.7772829131652661,0.7941176470588235,0.053738187205789614,0.8813464212407194,0.20531723333333332,0.6159517,851.5590186666667,0.30797585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-002,claude-haiku-4-5,T5,12,1.0,0.7441111111111112,0.7243333333333334,0.03688470525138408,0.8427128427128427,0.8428571428571429,0.0002499351814673812,0.9504311860142666,0.20977408333333336,0.6293222500000001,637.5974946666666,0.20977408333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T5,13,1.0,0.6904444444444445,0.6603333333333333,0.06435347986216734,0.7967989417989418,0.8257142857142856,0.05257661468298078,0.9067941231478104,0.2664903666666667,0.7994711000000001,681.1559609999999,0.2664903666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T5,14,1.0,0.7095555555555556,0.7153333333333333,0.020616426388611518,0.8270012449424214,0.8323529411764706,0.02749659184346889,0.9709445916853268,0.2060023,0.6180069,544.401643,0.2060023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-002,claude-haiku-4-5,T5,15,1.0,0.781,0.7666666666666666,0.040451617190581345,0.8361351611351612,0.8484848484848485,0.029210897740725415,0.9482053557098831,0.16499958333333334,0.49499875000000004,581.2295453333334,0.16499958333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-002,claude-haiku-4-5,T6,01,1.0,0.7216666666666667,0.69,0.06370504951205459,0.8356294032764621,0.8441176470588235,0.01861270820902203,0.9117251046022339,0.27918261666666666,0.83754785,277.67073933333336,0.27918261666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-003,claude-haiku-4-5,T0,00,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,0.3333333333333333,0.0,0.5773502691896258,0.0,0.02718128333333333,0.08154384999999999,59.684678999999996,0.08154385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2,F
test-003,claude-haiku-4-5,T0,01,0.6666666666666666,0.6561111111111111,0.625,0.1737681511968473,0.7916666666666666,0.875,0.14433756729740646,0.7351543842893098,0.054421166666666666,0.1632635,222.09844766666666,0.08163175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,A
test-003,claude-haiku-4-5,T0,02,1.0,0.7152777777777777,0.6666666666666666,0.12207219327254822,0.875,0.875,0.0,0.8293359628034277,0.07129046666666668,0.21387140000000004,107.02605533333333,0.07129046666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-003,claude-haiku-4-5,T0,03,1.0,0.8263888888888888,0.9166666666666666,0.19357444256619938,0.9166666666666666,0.875,0.07216878364870323,0.7657586577350193,0.10324998333333334,0.30974995,145.82428333333334,0.10324998333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
